backend,executor,solver-p,solver-U,preconditioner,number_of_iterations,resolution,processes,run_time,success
#k(1) = 0.00771609
#epsilon(1) = 0.0130753
#U.f(1) = 3.11217
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 11
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 44 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 64
#time step continuity errors : sum local = 8.22409e-09, global = -1.04058e-19, cumulative = 4.34729e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 42 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 59
#time step continuity errors : sum local = 9.20842e-09, global = -2.81003e-20, cumulative = 4.06629e-19
#ExecutionTime = 92.24 s  ClockTime = 2 s
#
#End
#
#
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.901707,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.530937,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.633998,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.669626,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.786841,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.665687,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.692226,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.834306,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.825101,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.814322,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.707289,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.871886,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.735951,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.845631,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.877787,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.81629,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.769733,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.81415,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.647467,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.793977,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.808185,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.793586,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.839277,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.680044,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.804705,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.836977,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.737353,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.720973,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.717273,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.765105,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.744297,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.66847,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.811656,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.813037,1
GKO,omp,BiCGStab,BiCGStab,none,0,16,None,1.660285,1
#Log Test_omp_p_U_2021-05-06-09:54:31/16/p-U-BiCGStab-GKO-none-omp/boxTurb16/log.64
#/*---------------------------------------------------------------------------*\
#  =========                 |
#  \\      /  F ield         | OpenFOAM: The Open Source CFD Toolbox
#   \\    /   O peration     | Website:  https://openfoam.org
#    \\  /    A nd           | Version:  8
#     \\/     M anipulation  |
#\*---------------------------------------------------------------------------*/
#Build  : 8-13d66902f78c
#Exec   : dnsFoam
#Date   : May 06 2021
#Time   : 13:13:27
#Host   : "uc2n473.localdomain"
#PID    : 3625546
#I/O    : uncollated
#Case   : /pfs/data5/home/kit/scc/nq7776/code/OBR/Test_omp_p_U_2021-05-06-09:54:31/16/p-U-BiCGStab-GKO-none-omp/boxTurb16
#nProcs : 1
#sigFpe : Enabling floating point exception trapping (FOAM_SIGFPE).
#fileModificationChecking : Monitoring run-time modified files using timeStampMaster (fileModificationSkew 10)
#allowSystemOperations : Allowing user-supplied system call operations
#
#// * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * //
#Create time
#
#Create mesh, no clear-out for time = 0
#
#Reading transportProperties
#
#Reading field p
#
#Reading field U
#
#Reading/calculating face flux field phi
#
#Reading momentumTransport
#
#
#Starting time loop
#Time = 0.1
#
#    Number of forced K = 12
#k(0.1) = 0
#epsilon(0.1) = 0
#U.f(0.1) = 0
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted, compute sorting idxs 
# compute sorting idxs 27136
#Gingko compute_sort : 24 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 51 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 12
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 12
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 12
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 45 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 59
#time step continuity errors : sum local = 3.92606e-09, global = 7.21037e-21, cumulative = 7.21037e-21
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 43 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 57
#time step continuity errors : sum local = 4.95555e-09, global = 1.77559e-20, cumulative = 2.49663e-20
#ExecutionTime = 10.1 s  ClockTime = 0 s
#
#Time = 0.2
#
#    Number of forced K = 12
#k(0.2) = 0.000178514
#epsilon(0.2) = 0.000365468
#U.f(0.2) = 0.283976
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 11
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 1 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 11
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 1 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 12
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 46 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 60
#time step continuity errors : sum local = 4.01047e-09, global = 6.87579e-20, cumulative = 9.37242e-20
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 41 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 54
#time step continuity errors : sum local = 1.09363e-08, global = 4.30187e-20, cumulative = 1.36743e-19
#ExecutionTime = 18.58 s  ClockTime = 0 s
#
#Time = 0.3
#
#    Number of forced K = 12
#k(0.3) = 0.000617248
#epsilon(0.3) = 0.00115871
#U.f(0.3) = 0.589264
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 11
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 11
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 11
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 44 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 59
#time step continuity errors : sum local = 2.16033e-09, global = 4.04564e-20, cumulative = 1.77199e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 44 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 58
#time step continuity errors : sum local = 8.2398e-09, global = 3.70048e-21, cumulative = 1.809e-19
#ExecutionTime = 27.06 s  ClockTime = 0 s
#
#Time = 0.4
#
#    Number of forced K = 12
#k(0.4) = 0.00121098
#epsilon(0.4) = 0.00217656
#U.f(0.4) = 0.98709
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 11
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 42 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 57
#time step continuity errors : sum local = 7.37817e-09, global = 1.95135e-20, cumulative = 2.00413e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 44 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 57
#time step continuity errors : sum local = 6.55558e-09, global = 9.01031e-20, cumulative = 2.90516e-19
#ExecutionTime = 35.36 s  ClockTime = 0 s
#
#Time = 0.5
#
#    Number of forced K = 12
#k(0.5) = 0.00207867
#epsilon(0.5) = 0.00371636
#U.f(0.5) = 1.50296
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 1 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 1 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 46 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 61
#time step continuity errors : sum local = 8.86569e-09, global = 1.12179e-19, cumulative = 4.02695e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 42 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 57
#time step continuity errors : sum local = 7.38454e-09, global = 1.80259e-19, cumulative = 5.82955e-19
#ExecutionTime = 43.74 s  ClockTime = 1 s
#
#Time = 0.6
#
#    Number of forced K = 12
#k(0.6) = 0.00322325
#epsilon(0.6) = 0.00575851
#U.f(0.6) = 1.77096
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 11
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 43 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 57
#time step continuity errors : sum local = 4.60444e-09, global = 1.01115e-19, cumulative = 6.84069e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 43 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 56
#time step continuity errors : sum local = 5.79928e-09, global = -1.01644e-21, cumulative = 6.83053e-19
#ExecutionTime = 52.08 s  ClockTime = 1 s
#
#Time = 0.7
#
#    Number of forced K = 12
#k(0.7) = 0.00415296
#epsilon(0.7) = 0.007219
#U.f(0.7) = 2.18675
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 47 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 62
#time step continuity errors : sum local = 6.45702e-09, global = -4.72221e-20, cumulative = 6.35831e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 45 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 59
#time step continuity errors : sum local = 7.97501e-09, global = 7.69159e-20, cumulative = 7.12746e-19
#ExecutionTime = 60.75 s  ClockTime = 1 s
#
#Time = 0.8
#
#    Number of forced K = 12
#k(0.8) = 0.00519268
#epsilon(0.8) = 0.00893007
#U.f(0.8) = 2.87207
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 8 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 60 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 62
#time step continuity errors : sum local = 3.98406e-09, global = -2.18725e-19, cumulative = 4.94021e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 48 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 57
#time step continuity errors : sum local = 1.03151e-08, global = -1.65669e-19, cumulative = 3.28352e-19
#ExecutionTime = 70.65 s  ClockTime = 1 s
#
#Time = 0.9
#
#    Number of forced K = 12
#k(0.9) = 0.00674305
#epsilon(0.9) = 0.0114713
#U.f(0.9) = 3.02016
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 10 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 1 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 1 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 51 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 61
#time step continuity errors : sum local = 8.9758e-09, global = 1.91154e-19, cumulative = 5.19506e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 53 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 64
#time step continuity errors : sum local = 8.16915e-09, global = 1.92806e-20, cumulative = 5.38787e-19
#ExecutionTime = 80.44 s  ClockTime = 1 s
#
#Time = 1
#
#    Number of forced K = 12
#k(1) = 0.00771609
#epsilon(1) = 0.0130753
#U.f(1) = 3.11217
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 0 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Ux, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 1 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 10 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uy, Initial residual = 0, Final residual = 0, No Iterations 11
#Gingko init_host_sparsity_pattern : 1 ms
# matrix not stored update host matrix 
#Gingko update_host_mtx : 0 ms
#matrix is not yet sorted,  sorting host matrix 
#Gingko sort_host_mtx_sparsity_pattern : 1 ms
#Gingko sort_host_mtx : 0 ms
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 9 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for Uz, Initial residual = 0, Final residual = 0, No Iterations 10
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 53 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 64
#time step continuity errors : sum local = 8.22409e-09, global = -1.04058e-19, cumulative = 4.34729e-19
#Gingko init_preconditioner : 0 ms
# get_precond == NULL
#Gingko solve : 49 ms
# copy back
# get iters 
#noneGKOBiCGStab:  Solving for p, Initial residual = 0, Final residual = 0, No Iterations 59
#time step continuity errors : sum local = 9.20842e-09, global = -2.81003e-20, cumulative = 4.06629e-19
#ExecutionTime = 90.03 s  ClockTime = 1 s
#
#End
#
#
GKO,omp,CG,BiCGStab,none,0,32,2,7.269051,1
