executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,linear_solve_p,linear_solve_U
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085434,252.0,125.0,944.0,632.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084871,252.0,125.0,966.0,656.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.083851,252.0,125.0,1018.0,651.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084458,252.0,125.0,1025.0,710.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085029,252.0,125.0,993.0,648.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084269,252.0,125.0,1086.0,714.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091024,252.0,125.0,1083.0,707.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.09042,252.0,125.0,1000.0,647.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084763,252.0,125.0,984.0,682.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084911,252.0,125.0,969.0,660.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084737,252.0,125.0,990.0,668.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086548,252.0,125.0,1014.0,714.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.083722,252.0,125.0,954.0,633.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.083699,252.0,125.0,992.0,621.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084141,252.0,125.0,986.0,687.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.090162,252.0,125.0,1069.0,714.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091063,252.0,125.0,1099.0,704.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091793,252.0,125.0,1106.0,713.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.089339,252.0,125.0,973.0,622.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085972,252.0,125.0,980.0,639.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091723,252.0,125.0,1063.0,724.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.092581,252.0,125.0,1007.0,650.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.087436,252.0,125.0,1057.0,711.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.08714,252.0,125.0,1038.0,663.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.08708,252.0,125.0,970.0,639.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091826,252.0,125.0,985.0,680.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086986,252.0,125.0,950.0,656.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.087274,252.0,125.0,966.0,650.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084804,252.0,125.0,993.0,670.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085579,252.0,125.0,954.0,639.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.087444,252.0,125.0,952.0,646.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084522,252.0,125.0,994.0,659.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086687,252.0,125.0,947.0,608.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084797,252.0,125.0,958.0,634.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.08329,252.0,125.0,956.0,637.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.087696,252.0,125.0,979.0,665.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.089888,252.0,125.0,1264.0,740.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.088618,252.0,125.0,988.0,668.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.092196,252.0,125.0,1058.0,715.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.092446,252.0,125.0,965.0,632.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085628,252.0,125.0,956.0,674.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085218,252.0,125.0,975.0,660.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.092307,252.0,125.0,1093.0,724.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091252,252.0,125.0,1093.0,737.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086027,252.0,125.0,1110.0,711.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084528,252.0,125.0,980.0,680.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084735,252.0,125.0,1075.0,749.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.090967,252.0,125.0,1121.0,683.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091344,252.0,125.0,1082.0,716.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.092992,252.0,125.0,1071.0,724.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.088143,252.0,125.0,1000.0,665.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085737,252.0,125.0,1007.0,662.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091184,252.0,125.0,1072.0,700.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.08896,252.0,125.0,985.0,637.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086225,252.0,125.0,954.0,638.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086565,252.0,125.0,1073.0,714.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.087992,252.0,125.0,969.0,663.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085008,252.0,125.0,967.0,661.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.083685,252.0,125.0,975.0,647.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085914,252.0,125.0,983.0,656.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.088983,252.0,125.0,1028.0,646.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.087735,252.0,125.0,986.0,650.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.088678,252.0,125.0,993.0,653.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086576,252.0,125.0,1057.0,711.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085372,252.0,125.0,991.0,642.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085649,252.0,125.0,1128.0,710.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084164,252.0,125.0,1001.0,654.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086146,252.0,125.0,965.0,663.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.089067,252.0,125.0,1064.0,723.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.088973,252.0,125.0,961.0,667.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.092534,252.0,125.0,1075.0,737.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.088301,252.0,125.0,960.0,644.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.08531,252.0,125.0,1033.0,664.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084549,252.0,125.0,958.0,634.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091277,252.0,125.0,1160.0,766.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.088802,252.0,125.0,982.0,619.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086251,252.0,125.0,939.0,634.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084008,252.0,125.0,948.0,655.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084416,252.0,125.0,1026.0,678.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.090277,252.0,125.0,1080.0,704.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.093508,252.0,125.0,1094.0,732.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.089182,252.0,125.0,1056.0,709.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.089441,252.0,125.0,974.0,669.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085426,252.0,125.0,988.0,686.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091271,252.0,125.0,1057.0,722.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.090447,252.0,125.0,1074.0,718.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084513,252.0,125.0,978.0,678.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084484,252.0,125.0,1066.0,693.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.08631,252.0,125.0,1172.0,739.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.088003,252.0,125.0,993.0,741.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.088136,252.0,125.0,1056.0,715.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084769,252.0,125.0,981.0,664.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084745,252.0,125.0,1014.0,698.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084394,252.0,125.0,1075.0,710.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085008,252.0,125.0,973.0,649.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084191,252.0,125.0,965.0,632.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.08459,252.0,125.0,961.0,648.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086373,252.0,125.0,1084.0,717.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084534,252.0,125.0,944.0,654.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.084972,252.0,125.0,958.0,618.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.085277,252.0,125.0,989.0,660.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086353,252.0,125.0,956.0,646.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.089712,252.0,125.0,1083.0,709.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.091404,252.0,125.0,1023.0,681.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,0,uc2n420.localdomain,7eb5619fed4a456373e3169168c9f93c,0.080525,0.086281,252.0,125.0,980.0,673.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.160211,434.0,125.0,17647.0,25210.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.155461,434.0,125.0,17313.0,25311.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.159608,434.0,125.0,17992.0,26302.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.157884,434.0,125.0,17161.0,25088.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.166349,434.0,125.0,18555.0,27111.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.166752,434.0,125.0,18625.0,27099.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.165803,434.0,125.0,18704.0,27181.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.162477,434.0,125.0,17366.0,25363.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.159394,434.0,125.0,17623.0,25678.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.166538,434.0,125.0,18759.0,26823.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.163254,434.0,125.0,17421.0,25451.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.157049,434.0,125.0,17348.0,25362.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.157618,434.0,125.0,17334.0,25443.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.164414,434.0,125.0,17659.0,25660.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.162245,434.0,125.0,17598.0,25623.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.158077,434.0,125.0,17465.0,25608.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.164756,434.0,125.0,18664.0,27129.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.160318,434.0,125.0,17817.0,25672.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.157144,434.0,125.0,17450.0,25553.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.157901,434.0,125.0,17806.0,25733.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.159538,434.0,125.0,17751.0,25738.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.157496,434.0,125.0,17792.0,25940.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.163922,434.0,125.0,18255.0,26785.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.158582,434.0,125.0,17464.0,25441.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.158303,434.0,125.0,17400.0,25548.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.156949,434.0,125.0,17232.0,25197.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.158367,434.0,125.0,17417.0,25262.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.166911,434.0,125.0,18440.0,26733.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.16,434.0,125.0,17166.0,25148.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.157957,434.0,125.0,17492.0,25372.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.157804,434.0,125.0,17622.0,25587.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.166366,434.0,125.0,18558.0,26566.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.162941,434.0,125.0,17467.0,25307.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.158317,434.0,125.0,17525.0,25551.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.156071,434.0,125.0,17250.0,25360.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.156655,434.0,125.0,17679.0,25727.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.166098,434.0,125.0,18394.0,26766.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.167421,434.0,125.0,19224.0,27571.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.165431,434.0,125.0,18351.0,26467.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.162371,434.0,125.0,17386.0,25510.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.159086,434.0,125.0,18146.0,25918.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.167674,434.0,125.0,18487.0,27290.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.161039,434.0,125.0,17808.0,25769.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.160748,434.0,125.0,17549.0,25543.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.153803,434.0,125.0,17204.0,24956.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.168133,434.0,125.0,18546.0,27201.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.157873,434.0,125.0,17363.0,25235.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.154861,434.0,125.0,17287.0,25088.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,0,uc2n420.localdomain,406767cb1164026a6f94d70e8147792b,0.108352,0.165129,434.0,125.0,18611.0,27420.0
